dolum_id,dolum_baslangic,dolum_bitis,istasyon_kodu,tank_no,akaryakit_turu,dolum_oncesi_hacim,dolum_sonrasi_hacim,dolum_brut,dolum_net,sicaklik,merkeze_gelis_tarihi
515,2026-01-29 21:36:00,2026-01-29 21:45:00,IST_004,3,Motorin(Excellium),5416.22,18008.76,12716.24,12592.54,26.58,2026-01-29 23:00:00
516,2026-01-30 11:02:00,2026-01-30 11:19:00,IST_004,1,Motorin(Excellium),6870.54,19253.07,12494.02,12382.53,25.62,2026-01-30 17:30:00
517,2026-01-31 13:41:00,2026-01-31 13:56:00,IST_004,2,KB 95 Oktan Excellium,1764.47,8301.56,6630.18,6537.09,26.7,2026-01-31 16:00:00
518,2026-01-31 22:08:00,2026-01-31 22:27:00,IST_004,4,KB 95 Oktan Excellium,2005.1,8068.19,6106.54,6063.09,20.93,2026-02-01 05:30:00
519,2026-02-01 10:31:00,2026-02-01 10:52:00,IST_004,5,Motorin(Excellium),4212.29,12049.73,7911.05,7837.44,26.08,2026-02-01 17:00:00
520,2026-02-02 13:00:00,2026-02-02 13:25:00,IST_004,1,Motorin(Excellium),6499.58,13889.25,7464.67,7389.67,26.96,2026-02-02 16:30:00
521,2026-02-02 15:35:00,2026-02-02 15:47:00,IST_004,3,Motorin(Excellium),2622.02,11925.99,9369.35,9303.97,23.31,2026-02-02 21:00:00
522,2026-02-03 19:07:00,2026-02-03 19:22:00,IST_004,5,Motorin(Excellium),4356.39,13796.28,9556.77,9439.89,29.56,
523,2026-02-03 21:34:00,2026-02-03 21:56:00,IST_004,2,KB 95 Oktan Excellium,1884.12,7922.01,6127.9,6037.89,27.24,2026-02-04 00:00:00
524,2026-02-04 11:01:00,2026-02-04 11:15:00,IST_004,1,Motorin(Excellium),6951.75,19090.26,12195.0,12138.51,,2026-02-04 17:30:00
525,2026-02-04 11:03:00,2026-02-04 11:22:00,IST_004,4,KB 95 Oktan Excellium,2189.42,8363.53,6264.98,6174.11,27.09,
526,2026-02-04 15:34:00,2026-02-04 15:49:00,IST_004,3,Motorin(Excellium),2359.55,9960.93,7681.68,7601.38,27.44,2026-02-04 20:00:00
527,2026-02-06 00:40:00,2026-02-06 00:48:00,IST_004,3,Motorin(Excellium),4350.19,11946.9,7686.92,7596.71,28.97,2026-02-06 06:00:00
528,2026-02-06 16:37:00,2026-02-06 16:57:00,IST_004,5,Motorin(Excellium),4715.9,9691.04,5029.98,4975.14,27.98,2026-02-06 21:00:00
529,2026-02-07 14:05:00,2026-02-07 14:19:00,IST_004,1,Motorin(Excellium),5055.02,12891.18,7914.64,7836.16,26.8,2026-02-07 21:30:00
530,2026-02-07 14:41:00,2026-02-07 14:46:00,IST_004,3,Motorin(Excellium),5810.81,18730.65,12998.54,12919.84,,2026-02-07 20:00:00
531,2026-02-07 16:10:00,2026-02-07 16:22:00,IST_004,4,KB 95 Oktan Excellium,2031.91,8128.57,6178.64,6096.66,26.06,2026-02-07 22:30:00
532,2026-02-07 16:37:00,2026-02-07 16:56:00,IST_004,2,KB 95 Oktan Excellium,2372.0,8444.05,6160.27,6072.05,26.93,2026-02-07 20:00:00
533,2026-02-08 14:07:00,2026-02-08 14:18:00,IST_004,5,Motorin(Excellium),3845.88,13445.66,9669.12,9599.78,23.54,2026-02-08 21:30:00
534,2026-02-09 02:34:00,2026-02-09 02:47:00,IST_004,1,Motorin(Excellium),6612.98,11528.72,4940.77,4915.74,21.03,2026-02-09 05:00:00
535,2026-02-10 14:37:00,2026-02-10 14:58:00,IST_004,1,Motorin(Excellium),5500.22,14840.84,9433.22,9340.62,26.69,2026-02-10 21:00:00
536,2026-02-10 18:05:00,2026-02-10 18:22:00,IST_004,3,Motorin(Excellium),4354.28,9215.38,4919.53,4861.1,29.14,2026-02-10 23:30:00
537,2026-02-10 20:01:00,2026-02-10 20:18:00,IST_004,4,KB 95 Oktan Excellium,,6890.67,4742.51,4670.97,27.57,2026-02-10 21:30:00
538,2026-02-11 11:33:00,2026-02-11 11:48:00,IST_004,2,KB 95 Oktan Excellium,1853.72,8496.65,6661.85,6642.93,17.37,2026-02-11 18:00:00
539,2026-02-11 13:38:00,2026-02-11 13:52:00,IST_004,5,Motorin(Excellium),,16703.0,12461.09,12341.49,26.43,2026-02-11 18:00:00
540,2026-02-11 17:39:00,2026-02-11 17:53:00,IST_004,3,Motorin(Excellium),5330.13,17449.08,12225.31,12118.95,25.36,2026-02-11 22:00:00
541,2026-02-12 16:09:00,2026-02-12 16:21:00,IST_004,1,Motorin(Excellium),5766.41,13619.79,7925.19,7853.38,25.79,2026-02-12 18:30:00
542,2026-02-13 14:30:00,2026-02-13 14:57:00,IST_004,4,KB 95 Oktan Excellium,1518.19,6453.41,4994.12,4935.22,24.83,2026-02-13 21:00:00
543,2026-02-14 11:04:00,2026-02-14 11:19:00,IST_004,3,Motorin(Excellium),5596.62,15096.88,9563.83,9500.26,,2026-02-14 12:30:00
544,2026-02-14 15:30:00,2026-02-14 15:57:00,IST_004,1,Motorin(Excellium),6747.02,14253.96,7573.04,7506.94,25.39,2026-02-14 17:00:00
545,2026-02-15 11:39:00,2026-02-15 11:50:00,IST_004,2,KB 95 Oktan Excellium,,8273.1,6973.86,6899.04,23.94,2026-02-15 16:00:00
546,2026-02-15 18:03:00,2026-02-15 18:23:00,IST_004,5,Motorin(Excellium),4610.41,14175.63,9643.55,9565.22,24.67,2026-02-15 19:30:00
547,2026-02-15 19:40:00,2026-02-15 19:46:00,IST_004,4,KB 95 Oktan Excellium,1983.15,8020.99,6086.01,6037.84,21.6,2026-02-15 23:00:00
548,2026-02-16 11:40:00,2026-02-16 11:48:00,IST_004,3,Motorin(Excellium),5542.91,10408.5,4896.55,4865.59,22.53,2026-02-16 15:00:00
549,2026-02-16 15:06:00,2026-02-16 15:17:00,IST_004,1,Motorin(Excellium),6630.65,14011.51,7446.3,7380.86,25.46,2026-02-16 21:30:00
550,2026-02-17 16:34:00,2026-02-17 16:48:00,IST_004,3,Motorin(Excellium),5421.52,15277.82,9950.48,9856.3,,2026-02-18 00:00:00
551,2026-02-18 13:01:00,2026-02-18 13:26:00,IST_004,1,Motorin(Excellium),6361.28,11176.46,4845.74,4815.18,22.51,2026-02-18 19:30:00
552,2026-02-18 22:11:00,2026-02-18 22:18:00,IST_004,2,KB 95 Oktan Excellium,2177.73,7007.33,4866.59,4829.6,21.33,
553,2026-02-19 11:03:00,2026-02-19 11:21:00,IST_004,5,Motorin(Excellium),3514.11,15592.55,12158.92,12078.44,22.88,2026-02-19 17:30:00
554,2026-02-19 12:36:00,2026-02-19 12:48:00,IST_004,4,KB 95 Oktan Excellium,2034.99,8509.57,6557.94,6474.58,25.59,2026-02-19 14:00:00
555,2026-02-19 17:09:00,2026-02-19 17:15:00,IST_004,1,Motorin(Excellium),7502.11,16998.13,9581.0,9496.02,25.56,2026-02-19 22:30:00
556,2026-02-19 21:38:00,2026-02-19 21:55:00,IST_004,3,Motorin(Excellium),4064.45,11671.34,7660.57,7606.89,23.34,
557,2026-02-21 15:38:00,2026-02-21 15:53:00,IST_004,2,KB 95 Oktan Excellium,2370.99,7262.58,4953.21,4891.59,25.37,2026-02-21 19:00:00
558,2026-02-21 17:07:00,2026-02-21 17:20:00,IST_004,3,Motorin(Excellium),3773.52,11565.52,7862.52,7792.0,25.68,2026-02-21 19:30:00
559,2026-02-22 12:40:00,2026-02-22 12:55:00,IST_004,1,Motorin(Excellium),6259.98,10887.54,4635.73,4627.56,,2026-02-22 20:00:00
560,2026-02-22 14:33:00,2026-02-22 14:55:00,IST_004,4,KB 95 Oktan Excellium,2476.75,7112.57,4662.03,4635.82,19.68,
561,2026-02-22 18:31:00,2026-02-22 18:45:00,IST_004,5,Motorin(Excellium),4993.06,9984.46,5033.51,4991.4,24.96,2026-02-22 22:00:00
562,2026-02-23 10:37:00,2026-02-23 10:51:00,IST_004,3,Motorin(Excellium),,11410.7,7758.8,7745.59,17.03,2026-02-23 15:00:00
563,2026-02-23 13:00:00,2026-02-23 13:15:00,IST_004,1,Motorin(Excellium),6759.02,11735.46,5015.99,4976.44,24.39,
564,2026-02-24 11:33:00,2026-02-24 11:54:00,IST_004,5,Motorin(Excellium),4943.92,9714.57,4783.53,4770.65,18.21,2026-02-24 15:00:00
565,2026-02-24 13:04:00,2026-02-24 13:22:00,IST_004,1,Motorin(Excellium),7426.95,12027.18,4635.72,4600.23,24.11,2026-02-24 15:30:00
566,2026-02-24 20:03:00,2026-02-24 20:24:00,IST_004,3,Motorin(Excellium),3991.88,11442.96,7511.97,7451.08,,2026-02-25 03:30:00
567,2026-02-25 03:01:00,2026-02-25 03:27:00,IST_004,2,KB 95 Oktan Excellium,2559.25,8587.85,6091.06,6028.6,23.54,2026-02-25 05:30:00
568,2026-02-25 10:03:00,2026-02-25 10:26:00,IST_004,4,KB 95 Oktan Excellium,2315.95,8672.41,6403.75,6356.46,21.15,2026-02-25 15:30:00
569,2026-02-25 22:02:00,2026-02-25 22:19:00,IST_004,1,Motorin(Excellium),,18950.94,12978.06,12926.8,19.7,2026-02-26 02:30:00
570,2026-02-26 01:33:00,2026-02-26 01:55:00,IST_004,5,Motorin(Excellium),4476.42,9360.68,4919.67,4884.26,23.57,2026-02-26 07:00:00
571,2026-02-26 10:07:00,2026-02-26 10:24:00,IST_004,3,Motorin(Excellium),5659.29,10317.6,4686.05,4658.31,22.05,2026-02-26 16:30:00
572,2026-02-27 10:03:00,2026-02-27 10:28:00,IST_004,3,Motorin(Excellium),5710.59,14986.58,9347.8,9275.99,24.15,2026-02-27 11:30:00
573,2026-02-27 12:36:00,2026-02-27 12:49:00,IST_004,5,Motorin(Excellium),5221.28,10203.32,5021.4,4982.04,24.33,2026-02-27 19:00:00
574,2026-02-28 12:04:00,2026-02-28 12:17:00,IST_004,2,KB 95 Oktan Excellium,2685.11,7368.16,4728.5,4683.05,23.01,2026-02-28 13:30:00
575,2026-02-28 14:05:00,2026-02-28 14:24:00,IST_004,4,KB 95 Oktan Excellium,2510.24,8534.5,6074.66,6024.26,21.91,2026-02-28 18:30:00
576,2026-03-01 11:31:00,2026-03-01 11:52:00,IST_004,1,Motorin(Excellium),,14851.87,9656.47,9597.48,22.27,2026-03-01 14:00:00
577,2026-03-01 13:02:00,2026-03-01 13:17:00,IST_004,3,Motorin(Excellium),6251.19,13615.86,7405.04,7364.67,21.49,2026-03-01 20:30:00
578,2026-03-01 13:02:00,2026-03-01 13:24:00,IST_004,5,Motorin(Excellium),4014.45,16269.29,12323.77,12254.84,21.66,2026-03-01 19:30:00
579,2026-03-03 11:09:00,2026-03-03 11:23:00,IST_004,1,Motorin(Excellium),6795.53,19667.23,12968.51,12871.7,23.89,2026-03-03 14:30:00
580,2026-03-03 13:30:00,2026-03-03 13:57:00,IST_004,3,Motorin(Excellium),5701.97,10340.27,4663.83,4638.3,21.52,2026-03-03 17:00:00
581,2026-03-03 14:07:00,2026-03-03 14:26:00,IST_004,2,KB 95 Oktan Excellium,2332.72,7303.41,5016.86,4970.69,22.67,2026-03-03 15:30:00
582,2026-03-03 17:34:00,2026-03-03 17:55:00,IST_004,4,KB 95 Oktan Excellium,2235.67,8242.95,6034.76,6007.28,,2026-03-04 00:00:00
583,2026-03-04 20:38:00,2026-03-04 20:54:00,IST_004,3,Motorin(Excellium),4873.5,14603.56,9791.83,9730.06,22.51,2026-03-05 03:00:00
584,2026-03-05 19:40:00,2026-03-05 19:51:00,IST_004,5,Motorin(Excellium),3430.39,13103.38,9733.7,9672.99,22.42,2026-03-05 23:00:00
585,2026-03-06 10:31:00,2026-03-06 10:55:00,IST_004,1,Motorin(Excellium),6862.92,19243.12,12448.41,12380.2,21.52,2026-03-06 13:00:00
586,2026-03-06 14:03:00,2026-03-06 14:22:00,IST_004,2,KB 95 Oktan Excellium,1953.13,8194.39,6254.42,6241.26,16.75,2026-03-06 16:30:00
587,2026-03-06 22:09:00,2026-03-06 22:25:00,IST_004,3,Motorin(Excellium),4805.89,12346.69,7587.91,7540.8,22.39,2026-03-07 05:30:00
588,2026-03-07 16:39:00,2026-03-07 16:47:00,IST_004,4,KB 95 Oktan Excellium,,6297.16,4738.78,4732.56,16.09,
589,2026-03-08 12:33:00,2026-03-08 12:54:00,IST_004,5,Motorin(Excellium),4849.55,17008.07,12223.68,12158.52,21.35,2026-03-08 19:00:00
590,2026-03-08 18:30:00,2026-03-08 18:52:00,IST_004,3,Motorin(Excellium),4616.31,9508.92,4932.4,4892.61,24.6,
591,2026-03-09 17:39:00,2026-03-09 17:52:00,IST_004,1,Motorin(Excellium),6482.74,11261.81,4787.81,4779.07,17.17,2026-03-10 00:00:00
592,2026-03-09 19:35:00,2026-03-09 19:46:00,IST_004,3,Motorin(Excellium),4710.99,17653.29,13034.66,12942.3,,2026-03-10 00:00:00
593,2026-03-10 00:00:00,2026-03-10 00:19:00,IST_004,4,KB 95 Oktan Excellium,1951.48,7978.15,6083.53,6026.67,22.79,
594,2026-03-10 18:39:00,2026-03-10 18:53:00,IST_004,1,Motorin(Excellium),,12397.2,4950.8,4937.41,18.22,2026-03-11 01:00:00
595,2026-03-10 23:08:00,2026-03-10 23:23:00,IST_004,2,KB 95 Oktan Excellium,1598.63,7640.93,6099.46,6042.3,22.81,2026-03-11 00:30:00
596,2026-03-12 11:08:00,2026-03-12 11:18:00,IST_004,1,Motorin(Excellium),6515.88,11324.34,4818.46,4808.46,,2026-03-12 14:30:00
597,2026-03-12 13:07:00,2026-03-12 13:24:00,IST_004,5,Motorin(Excellium),3911.11,16370.36,12553.48,12459.25,23.94,2026-03-12 16:30:00
598,2026-03-12 17:34:00,2026-03-12 17:57:00,IST_004,3,Motorin(Excellium),5103.04,12919.31,7871.08,7816.27,23.29,2026-03-12 20:00:00
599,2026-03-13 13:11:00,2026-03-13 13:28:00,IST_004,1,Motorin(Excellium),7860.38,17845.34,10041.85,9984.96,21.74,
600,2026-03-13 17:05:00,2026-03-13 17:19:00,IST_004,4,KB 95 Oktan Excellium,2089.21,8140.47,6128.69,6051.26,25.53,2026-03-13 18:30:00
601,2026-03-14 13:01:00,2026-03-14 13:16:00,IST_004,3,Motorin(Excellium),5104.18,17310.86,12227.8,12206.68,17.06,
602,2026-03-14 17:11:00,2026-03-14 17:16:00,IST_004,2,KB 95 Oktan Excellium,1731.63,7844.43,6172.78,6112.8,23.1,2026-03-15 00:30:00
603,2026-03-16 11:37:00,2026-03-16 11:53:00,IST_004,5,Motorin(Excellium),4704.32,14368.8,9675.35,9664.48,16.34,2026-03-16 13:00:00
604,2026-03-16 17:40:00,2026-03-16 17:51:00,IST_004,1,Motorin(Excellium),4457.22,11911.99,7514.3,7454.77,24.43,
605,2026-03-16 23:01:00,2026-03-16 23:16:00,IST_004,3,Motorin(Excellium),,9994.43,4688.54,4655.6,23.36,2026-03-17 04:30:00
606,2026-03-17 02:01:00,2026-03-17 02:26:00,IST_004,4,KB 95 Oktan Excellium,2001.91,8037.42,6096.8,6035.51,23.38,2026-03-17 07:30:00
607,2026-03-17 22:34:00,2026-03-17 22:56:00,IST_004,1,Motorin(Excellium),7180.56,11855.41,4700.64,4674.85,21.53,2026-03-18 05:00:00
608,2026-03-18 12:08:00,2026-03-18 12:22:00,IST_004,3,Motorin(Excellium),4143.53,13874.44,9765.29,9730.91,19.19,2026-03-18 14:30:00
609,2026-03-18 17:37:00,2026-03-18 17:48:00,IST_004,2,KB 95 Oktan Excellium,1000.94,5945.45,4970.74,4944.51,19.4,2026-03-19 00:00:00
610,2026-03-19 17:32:00,2026-03-19 17:47:00,IST_004,1,Motorin(Excellium),5350.97,14704.06,9428.11,9353.09,24.47,2026-03-19 20:00:00
611,2026-03-20 10:39:00,2026-03-20 10:56:00,IST_004,4,KB 95 Oktan Excellium,2002.94,8460.37,6513.46,6457.43,,2026-03-20 16:00:00
612,2026-03-20 15:11:00,2026-03-20 15:21:00,IST_004,5,Motorin(Excellium),2406.18,9930.96,7584.44,7524.78,24.36,2026-03-20 17:30:00
613,2026-03-20 16:00:00,2026-03-20 16:24:00,IST_004,3,Motorin(Excellium),3847.57,16445.52,12715.83,12597.95,26.04,2026-03-20 19:30:00
614,2026-03-20 20:06:00,2026-03-20 20:18:00,IST_004,2,KB 95 Oktan Excellium,,7657.92,6089.47,6016.5,24.99,2026-03-21 01:30:00
615,2026-03-21 16:40:00,2026-03-21 16:53:00,IST_004,1,Motorin(Excellium),7507.9,17126.94,9700.45,9619.04,24.99,2026-03-21 19:00:00
616,2026-03-22 14:09:00,2026-03-22 14:22:00,IST_004,5,Motorin(Excellium),3333.26,8330.62,5035.53,4997.36,24.02,2026-03-22 20:30:00
617,2026-03-22 21:07:00,2026-03-22 21:23:00,IST_004,3,Motorin(Excellium),4825.46,9625.12,4838.94,4799.66,24.66,2026-03-22 22:30:00
618,2026-03-23 14:34:00,2026-03-23 14:53:00,IST_004,4,KB 95 Oktan Excellium,2547.28,7348.96,4816.22,4801.68,17.52,
619,2026-03-23 14:39:00,2026-03-23 14:45:00,IST_004,5,Motorin(Excellium),5198.42,10145.33,4978.95,4946.91,22.66,2026-03-23 18:00:00
620,2026-03-23 19:38:00,2026-03-23 19:50:00,IST_004,2,KB 95 Oktan Excellium,2218.64,8219.51,6079.32,6000.87,25.75,
621,2026-03-24 15:38:00,2026-03-24 15:54:00,IST_004,3,Motorin(Excellium),3207.4,12920.87,9793.53,9713.47,24.73,
622,2026-03-24 16:09:00,2026-03-24 16:26:00,IST_004,1,Motorin(Excellium),6188.7,15675.48,9564.48,9486.78,24.67,2026-03-24 22:30:00
623,2026-03-24 20:33:00,2026-03-24 20:50:00,IST_004,5,Motorin(Excellium),5070.43,17110.3,12144.83,12039.87,25.29,2026-03-25 03:00:00
624,2026-03-26 14:41:00,2026-03-26 14:53:00,IST_004,4,KB 95 Oktan Excellium,1462.75,8168.47,6736.21,6705.72,18.77,2026-03-26 21:00:00
625,2026-03-26 17:37:00,2026-03-26 17:45:00,IST_004,3,Motorin(Excellium),3904.47,8639.37,4775.64,4734.9,25.16,2026-03-26 21:00:00
626,2026-03-26 19:05:00,2026-03-26 19:19:00,IST_004,1,Motorin(Excellium),6411.72,19331.19,13020.57,12919.47,24.24,2026-03-27 01:30:00
627,2026-03-27 14:40:00,2026-03-27 14:46:00,IST_004,2,KB 95 Oktan Excellium,1880.05,8345.94,6554.93,6465.89,26.32,2026-03-27 20:00:00
628,2026-03-27 16:08:00,2026-03-27 16:17:00,IST_004,3,Motorin(Excellium),4802.99,14029.54,9319.29,9226.55,26.85,2026-03-27 19:30:00
629,2026-03-28 23:02:00,2026-03-28 23:23:00,IST_004,5,Motorin(Excellium),,17064.71,12145.66,12027.71,26.56,2026-03-29 04:30:00
630,2026-03-29 13:03:00,2026-03-29 13:16:00,IST_004,3,Motorin(Excellium),6155.31,18553.95,12497.83,12398.64,24.45,2026-03-29 14:30:00
631,2026-03-29 14:00:00,2026-03-29 14:21:00,IST_004,4,KB 95 Oktan Excellium,2319.65,8475.01,6201.62,6155.36,21.22,2026-03-29 20:30:00
632,2026-03-30 13:30:00,2026-03-30 13:45:00,IST_004,1,Motorin(Excellium),4959.77,17495.13,12578.05,12535.36,19.04,2026-03-30 18:00:00
633,2026-03-31 11:11:00,2026-03-31 11:23:00,IST_004,2,KB 95 Oktan Excellium,1172.51,8465.48,7374.71,7292.97,24.24,2026-03-31 12:30:00
634,2026-01-02 15:04:00,2026-01-02 15:28:00,IST_005,1,Motorin(Excellium),4199.51,11600.24,7465.08,7400.73,25.26,2026-01-02 18:30:00
635,2026-01-02 18:36:00,2026-01-02 18:50:00,IST_005,3,Motorin(Excellium),5503.85,18498.37,13063.64,12994.52,,2026-01-02 20:00:00
636,2026-01-03 12:35:00,2026-01-03 12:57:00,IST_005,2,KB 95 Oktan Excellium,1806.36,6019.17,4260.61,4212.81,,2026-01-03 15:00:00
637,2026-01-04 11:33:00,2026-01-04 11:57:00,IST_005,1,Motorin(Excellium),3733.98,13152.19,9439.46,9418.21,17.68,2026-01-04 16:00:00
638,2026-01-06 15:00:00,2026-01-06 15:22:00,IST_005,1,Motorin(Excellium),2558.66,10298.34,7822.69,7739.68,27.63,2026-01-06 21:30:00
639,2026-01-06 21:10:00,2026-01-06 21:15:00,IST_005,3,Motorin(Excellium),4588.01,9454.22,4920.13,4866.21,,2026-01-06 22:30:00
640,2026-01-07 15:01:00,2026-01-07 15:23:00,IST_005,2,KB 95 Oktan Excellium,,5994.63,4289.84,4231.59,26.31,2026-01-07 21:30:00
641,2026-01-07 20:00:00,2026-01-07 20:17:00,IST_005,1,Motorin(Excellium),4409.02,13665.08,9321.77,9256.06,,2026-01-07 22:30:00
642,2026-01-08 11:09:00,2026-01-08 11:22:00,IST_005,3,Motorin(Excellium),4631.28,17217.01,12685.99,12585.73,24.41,2026-01-08 17:30:00
643,2026-01-09 23:10:00,2026-01-09 23:17:00,IST_005,1,Motorin(Excellium),4302.75,9151.39,4899.59,4848.64,27.38,
644,2026-01-11 00:32:00,2026-01-11 00:45:00,IST_005,1,Motorin(Excellium),4133.02,9043.55,4926.71,4910.53,,
645,2026-01-11 13:11:00,2026-01-11 13:22:00,IST_005,2,KB 95 Oktan Excellium,1509.74,5843.1,4398.85,4333.36,27.41,2026-01-11 18:30:00
646,2026-01-11 13:34:00,2026-01-11 13:57:00,IST_005,3,Motorin(Excellium),,13723.7,7639.3,7597.05,21.58,2026-01-11 17:00:00
647,2026-01-11 15:04:00,2026-01-11 15:20:00,IST_005,1,Motorin(Excellium),6043.07,18489.47,12572.89,12446.4,,
648,2026-01-13 19:04:00,2026-01-13 19:26:00,IST_005,3,Motorin(Excellium),5006.73,12567.34,7659.31,7560.61,30.34,2026-01-13 21:30:00
649,2026-01-14 14:35:00,2026-01-14 14:57:00,IST_005,1,Motorin(Excellium),4266.47,12144.87,7924.06,7878.4,21.86,2026-01-14 21:00:00
650,2026-01-15 14:36:00,2026-01-15 14:50:00,IST_005,2,KB 95 Oktan Excellium,1906.26,6123.41,4282.1,4217.15,27.64,2026-01-15 18:00:00
651,2026-01-16 11:00:00,2026-01-16 11:16:00,IST_005,3,Motorin(Excellium),4938.36,9864.83,4969.25,4926.47,25.25,2026-01-16 13:30:00
652,2026-01-16 11:31:00,2026-01-16 11:52:00,IST_005,1,Motorin(Excellium),,11242.8,7689.39,7648.08,21.39,2026-01-16 19:00:00
653,2026-01-18 00:34:00,2026-01-18 00:49:00,IST_005,3,Motorin(Excellium),5097.4,10030.01,4958.75,4932.61,21.27,2026-01-18 03:00:00
654,2026-01-19 14:31:00,2026-01-19 14:50:00,IST_005,1,Motorin(Excellium),4844.57,9622.2,4832.95,4777.63,28.63,2026-01-19 17:00:00
655,2026-01-19 18:02:00,2026-01-19 18:23:00,IST_005,3,Motorin(Excellium),4878.07,14566.71,9790.57,9688.64,27.39,2026-01-19 23:30:00
656,2026-01-19 21:06:00,2026-01-19 21:25:00,IST_005,2,KB 95 Oktan Excellium,1648.72,5857.13,4249.73,4208.41,23.1,2026-01-20 01:30:00
657,2026-01-20 17:08:00,2026-01-20 17:25:00,IST_005,1,Motorin(Excellium),4861.56,14533.56,9803.47,9672.0,30.96,
658,2026-01-22 17:00:00,2026-01-22 17:18:00,IST_005,3,Motorin(Excellium),5432.27,13087.51,7735.6,7655.24,,2026-01-22 23:30:00
659,2026-01-22 21:30:00,2026-01-22 21:49:00,IST_005,1,Motorin(Excellium),5006.45,12889.94,7979.71,7883.49,29.36,2026-01-22 23:00:00
660,2026-01-23 19:04:00,2026-01-23 19:26:00,IST_005,2,KB 95 Oktan Excellium,1685.26,5892.39,4280.94,4207.13,29.37,2026-01-23 21:30:00
661,2026-01-24 12:35:00,2026-01-24 12:53:00,IST_005,1,Motorin(Excellium),5637.49,10463.06,4876.72,4825.57,27.49,2026-01-24 17:00:00
662,2026-01-25 13:39:00,2026-01-25 13:51:00,IST_005,3,Motorin(Excellium),3801.31,16002.95,12332.21,12201.64,,
663,2026-01-25 18:37:00,2026-01-25 18:52:00,IST_005,1,Motorin(Excellium),4527.53,9168.62,4693.3,4641.09,28.24,2026-01-25 23:00:00
664,2026-01-26 23:06:00,2026-01-26 23:20:00,IST_005,1,Motorin(Excellium),4041.9,11906.47,7916.5,7864.57,,
665,2026-01-27 20:30:00,2026-01-27 20:48:00,IST_005,2,KB 95 Oktan Excellium,1490.69,5714.54,4292.94,4223.85,28.41,
666,2026-01-28 11:31:00,2026-01-28 11:52:00,IST_005,1,Motorin(Excellium),4548.91,9364.5,4855.53,4815.59,24.79,2026-01-28 16:00:00
667,2026-01-28 22:00:00,2026-01-28 22:19:00,IST_005,3,Motorin(Excellium),4928.66,17022.04,12181.52,12093.38,23.61,2026-01-29 04:30:00
668,2026-01-29 17:07:00,2026-01-29 17:19:00,IST_005,1,Motorin(Excellium),4335.04,16429.06,12238.39,12094.02,29.04,2026-01-29 20:30:00
669,2026-01-31 20:37:00,2026-01-31 20:49:00,IST_005,2,KB 95 Oktan Excellium,1357.58,5578.65,4287.74,4221.07,27.96,2026-02-01 03:00:00
670,2026-02-01 10:32:00,2026-02-01 10:56:00,IST_005,1,Motorin(Excellium),4590.55,16622.97,12159.47,12032.42,27.44,2026-02-01 18:00:00
671,2026-02-01 17:38:00,2026-02-01 17:46:00,IST_005,3,Motorin(Excellium),5399.02,14877.84,9568.6,9478.82,26.17,2026-02-01 19:00:00
672,2026-02-03 12:38:00,2026-02-03 12:53:00,IST_005,1,Motorin(Excellium),5418.32,18148.35,12837.08,12730.03,24.93,2026-02-03 18:00:00
673,2026-02-04 14:06:00,2026-02-04 14:21:00,IST_005,3,Motorin(Excellium),4978.07,17493.14,12657.98,12515.07,28.44,2026-02-04 16:30:00
674,2026-02-05 15:06:00,2026-02-05 15:25:00,IST_005,2,KB 95 Oktan Excellium,1021.84,5705.36,4758.94,4683.52,28.21,2026-02-05 18:30:00
675,2026-02-06 17:38:00,2026-02-06 17:51:00,IST_005,1,Motorin(Excellium),2051.4,7023.3,5021.91,4971.9,26.86,2026-02-06 23:00:00
676,2026-02-07 16:01:00,2026-02-07 16:27:00,IST_005,1,Motorin(Excellium),3865.82,15976.01,12167.64,12110.19,,2026-02-07 21:30:00
677,2026-02-08 16:06:00,2026-02-08 16:21:00,IST_005,3,Motorin(Excellium),5629.83,15397.27,9810.29,9767.44,20.2,
678,2026-02-09 14:38:00,2026-02-09 14:55:00,IST_005,2,KB 95 Oktan Excellium,1572.54,5772.59,4264.57,4200.05,27.61,
679,2026-02-09 18:30:00,2026-02-09 18:46:00,IST_005,1,Motorin(Excellium),4847.78,14764.03,10027.23,9916.25,28.18,2026-02-09 21:00:00
680,2026-02-11 12:09:00,2026-02-11 12:18:00,IST_005,3,Motorin(Excellium),5947.37,10646.91,4726.04,4699.54,21.67,
681,2026-02-12 14:11:00,2026-02-12 14:18:00,IST_005,1,Motorin(Excellium),2430.25,7281.63,4877.86,4851.38,,
682,2026-02-13 00:09:00,2026-02-13 00:28:00,IST_005,1,Motorin(Excellium),5056.1,9852.42,4815.18,4796.32,,2026-02-13 02:30:00
683,2026-02-13 11:07:00,2026-02-13 11:20:00,IST_005,3,Motorin(Excellium),4029.77,13754.49,9757.99,9724.72,19.06,
684,2026-02-14 00:00:00,2026-02-14 00:23:00,IST_005,2,KB 95 Oktan Excellium,1260.37,5465.77,4270.64,4205.4,,2026-02-14 05:30:00
685,2026-02-14 10:37:00,2026-02-14 10:49:00,IST_005,1,Motorin(Excellium),4164.84,16229.5,12149.91,12064.66,23.35,2026-02-14 12:00:00
686,2026-02-16 12:31:00,2026-02-16 12:49:00,IST_005,3,Motorin(Excellium),,11866.33,7519.78,7467.56,,
